Name,Tags,Sector,Position,Company name,Conference Goals,Themes of Interest,Bio,Email,LinkedIn,Twitter,Avatar,First name,Last name,tagList,id,Cluster,Degree,InterclusterFraction,ClusterDiversity,ClusterBridging,ClusterArchetype,cluster_name,x,y
Nick Steuber,Diagnosis|Prevention|Artificial Intelligence|Internet of Things|Security|Community Engagement|Smart Cities|Mobility / Transport|Crowdfunding|Company Structure|Investment|Sharing Economy|Automation / Artificial Intelligence|Entrepreneurship|Skills and Capability Development|Culture / PeopleGeeks|Education|Social Networks / Influencers|Creative Industries|Consumer Behaviour|Gamification|Exploration|Engagement / Participation|Interfaces / Platforms|Vitamins|Distribution|Optimal Nutrition|Alcohol and other drugs,Not for Profit,Radar Technician,Bergnaum LLC,Understand Government Policy|Tell My Story|Improve my business|Explore new ways of working,Health|Work,,runolfsson.maddison@example.com,,,https://lorempixel.com/600/600/cats/?35929,Nick,Steuber,"['Diagnosis', 'Prevention', 'Artificial Intelligence', 'Internet of Things', 'Security', 'Community Engagement', 'Smart Cities', 'Mobility / Transport', 'Crowdfunding', 'Company Structure', 'Investment', 'Sharing Economy', 'Automation / Artificial Intelligence', 'Entrepreneurship', 'Skills and Capability Development', 'Culture / PeopleGeeks', 'Education', 'Social Networks / Influencers', 'Creative Industries', 'Consumer Behaviour', 'Gamification', 'Exploration', 'Engagement / Participation', 'Interfaces / Platforms', 'Vitamins', 'Distribution', 'Optimal Nutrition', 'Alcohol and other drugs']",80,Cluster_5,4,0.5,-1.2447485422189484,0.026380226810543327,0.4098577301613978,"Vitamins, Engagement / Participation, Social Networks / Influencers, Alcohol and other drugs, Sharing Economy",-7.5993194580078125,2.781121015548706
Robyn White,Peak Performance|Health Tech|Functional Medicine|Personal Data / Electronic Medical Record|Governance|Smart Cities|Energy|Policy|Venture Capital|Investment|Sharing Economy|IPO / ICO|Entrepreneurship|Skills and Capability Development|Smart Collaboration Technology|Culture / PeopleGeeks|Purpose|Values-Based Leadership|Ethics|Identity|eSports / Sport|Gamification|Engagement / Participation|Video Games|Vitamins|Plant Based|Supply Chain|Distribution,Media,Metal Worker,Kohler-Wisoky,Meet Investors|Meet Startups|Understand Government Policy|Other,Cities|Health,,manuel.cole@example.org,,,https://lorempixel.com/600/600/cats/?97884,Robyn,White,"['Peak Performance', 'Health Tech', 'Functional Medicine', 'Personal Data / Electronic Medical Record', 'Governance', 'Smart Cities', 'Energy', 'Policy', 'Venture Capital', 'Investment', 'Sharing Economy', 'IPO / ICO', 'Entrepreneurship', 'Skills and Capability Development', 'Smart Collaboration Technology', 'Culture / PeopleGeeks', 'Purpose', 'Values-Based Leadership', 'Ethics', 'Identity', 'eSports / Sport', 'Gamification', 'Engagement / Participation', 'Video Games', 'Vitamins', 'Plant Based', 'Supply Chain', 'Distribution']",81,Cluster_6,6,0.5,0.3285490592028731,0.9996332763924444,0.5079274507337269,"Plant Based, Entrepreneurship, Strategy / Leadership, Smart Cities, Vegetarian / Vegan",-4.421650409698486,9.408781051635742
Maxine Dickens,Sports Tech|New Hospitals|Virtual Reality|Internet of Things|Security|Infrastructure|Energy|Mobility / Transport|Equity|Sharing Economy|IPO / ICO|Impact Investing|Automation / Artificial Intelligence|Uncertainty / Accelerating Change|Gender / Diversity|Strategy / Leadership|Purpose|Education|Ethics|Art|eSports / Sport|Engagement / Participation|Personal Development|Interfaces / Platforms|Functional Food|Farming|Vegetarian / Vegan|Alcohol and other drugs,Government,TSA,"Emard, Langosh and Cartwright",Meet Investors|Meet Startups|Tell My Story|Explore new ways of working,Culture|Money,,keebler.colton@example.com,,,https://lorempixel.com/600/600/cats/?25507,Maxine,Dickens,"['Sports Tech', 'New Hospitals', 'Virtual Reality', 'Internet of Things', 'Security', 'Infrastructure', 'Energy', 'Mobility / Transport', 'Equity', 'Sharing Economy', 'IPO / ICO', 'Impact Investing', 'Automation / Artificial Intelligence', 'Uncertainty / Accelerating Change', 'Gender / Diversity', 'Strategy / Leadership', 'Purpose', 'Education', 'Ethics', 'Art', 'eSports / Sport', 'Engagement / Participation', 'Personal Development', 'Interfaces / Platforms', 'Functional Food', 'Farming', 'Vegetarian / Vegan', 'Alcohol and other drugs']",82,Cluster_3,4,0.5,0.33735871454465693,-0.035472653236492964,-0.7142379526945131,"eSports / Sport, Farming, Automation / Artificial Intelligence, Virtual Reality, Equity",-5.325379371643066,16.83839225769043
Conner Schaden,Sports Tech|Functional Medicine|Artificial Intelligence|Internet of Things|Sustainability|Governance|Participation|City Information Managment|Equity|Crowdfunding|Venture Capital|Trade|Skills and Capability Development|Business Models|Enterprise Technology|Augmented Decision Making|Values-Based Leadership|Social Networks / Influencers|Art|Design|Gamification|Exploration|Personal Development|Video Games|Plant Based|Growth|AgTech|Alcohol and other drugs,Startup,Industrial Engineer,"Morissette, Bayer and Ziemann",Meet Investors|Meet Startups|Understand Government Policy|Explore new ways of working,Cities|Work,,skye.gutkowski@example.com,,,https://lorempixel.com/600/600/cats/?16012,Conner,Schaden,"['Sports Tech', 'Functional Medicine', 'Artificial Intelligence', 'Internet of Things', 'Sustainability', 'Governance', 'Participation', 'City Information Managment', 'Equity', 'Crowdfunding', 'Venture Capital', 'Trade', 'Skills and Capability Development', 'Business Models', 'Enterprise Technology', 'Augmented Decision Making', 'Values-Based Leadership', 'Social Networks / Influencers', 'Art', 'Design', 'Gamification', 'Exploration', 'Personal Development', 'Video Games', 'Plant Based', 'Growth', 'AgTech', 'Alcohol and other drugs']",83,Cluster_0,7,0.42857142857142855,0.20560282035500238,0.7578673690201155,-0.1413350742480746,"Policy, Personal Development, Plant Based, Sustainability, Crowdfunding",-3.482692241668701,-14.44178581237793
Sanford Durgan,Cannabis|Peak Performance|Exercise |Personal Data / Electronic Medical Record|Sustainability|Smart Cities|Energy|Participation|Crowdfunding|Venture Capital|Trade|IPO / ICO|Automation / Artificial Intelligence|Smart Collaboration Technology|Remote Work|Augmented Decision Making|Values-Based Leadership|Consumer Behaviour|Policy|Art|Gamification|Exploration|Personal Development|Interfaces / Platforms|Plant Based|Farming|Distribution|Lab Grown Food,Not for Profit,Psychiatrist,Feest-Keeling,Meet Investors|Meet Startups|Understand Government Policy|Other,Play|Work,,tremblay.mckenzie@example.org,,,https://lorempixel.com/600/600/cats/?22163,Sanford,Durgan,"['Cannabis', 'Peak Performance', 'Exercise ', 'Personal Data / Electronic Medical Record', 'Sustainability', 'Smart Cities', 'Energy', 'Participation', 'Crowdfunding', 'Venture Capital', 'Trade', 'IPO / ICO', 'Automation / Artificial Intelligence', 'Smart Collaboration Technology', 'Remote Work', 'Augmented Decision Making', 'Values-Based Leadership', 'Consumer Behaviour', 'Policy', 'Art', 'Gamification', 'Exploration', 'Personal Development', 'Interfaces / Platforms', 'Plant Based', 'Farming', 'Distribution', 'Lab Grown Food']",84,Cluster_0,3,0.0,-1.485953728434389,-1.4241614932019444,0.5367957646921789,"Policy, Personal Development, Plant Based, Sustainability, Crowdfunding",11.31611442565918,12.95555305480957
Marisol Padberg,Sports Tech|Functional Medicine|Diagnosis|Artificial Intelligence|Smart Cities|Energy|Mobility / Transport|Policy|Crowdfunding|Company Structure|Investment|Cryptocurrency|Entrepreneurship|Skills and Capability Development|Smart Collaboration Technology|Strategy / Leadership|Education|Consumer Behaviour|Identity|Art|Gamification|Exploration|Engagement / Participation|Video Games|Plant Based|Supply Chain|Optimal Nutrition|Vegetarian / Vegan,Government,Textile Machine Operator,Maggio Inc,Meet Investors|Understand Government Policy|Tell My Story|Improve my business,Food|Money,,ola93@example.com,,,https://lorempixel.com/600/600/cats/?16642,Marisol,Padberg,"['Sports Tech', 'Functional Medicine', 'Diagnosis', 'Artificial Intelligence', 'Smart Cities', 'Energy', 'Mobility / Transport', 'Policy', 'Crowdfunding', 'Company Structure', 'Investment', 'Cryptocurrency', 'Entrepreneurship', 'Skills and Capability Development', 'Smart Collaboration Technology', 'Strategy / Leadership', 'Education', 'Consumer Behaviour', 'Identity', 'Art', 'Gamification', 'Exploration', 'Engagement / Participation', 'Video Games', 'Plant Based', 'Supply Chain', 'Optimal Nutrition', 'Vegetarian / Vegan']",85,Cluster_6,9,0.5555555555555556,1.6853189924259586,1.572669443294477,0.8255913443029168,"Plant Based, Entrepreneurship, Strategy / Leadership, Smart Cities, Vegetarian / Vegan",-5.8138275146484375,6.258291244506836
Maryjane Ledner,Health Tech|Prevention|Artificial Intelligence|Internet of Things|Sustainability|Security|Governance|Energy|Investment|Trade|Cryptocurrency|IPO / ICO|Automation / Artificial Intelligence|Human Resources / Universal Employees|Skills and Capability Development|Remote Work|Values-Based Leadership|Social Networks / Influencers|Creative Industries|Ethics|eSports / Sport|Gamification|Exploration|Video Games|Functional Food|Plant Based|AgTech|Lab Grown Food,Established Business,Machinist,Thompson-Von,Meet Startups|Understand Government Policy|Improve my business|Other,Cities|Play,,conner62@example.com,,,https://lorempixel.com/600/600/cats/?87179,Maryjane,Ledner,"['Health Tech', 'Prevention', 'Artificial Intelligence', 'Internet of Things', 'Sustainability', 'Security', 'Governance', 'Energy', 'Investment', 'Trade', 'Cryptocurrency', 'IPO / ICO', 'Automation / Artificial Intelligence', 'Human Resources / Universal Employees', 'Skills and Capability Development', 'Remote Work', 'Values-Based Leadership', 'Social Networks / Influencers', 'Creative Industries', 'Ethics', 'eSports / Sport', 'Gamification', 'Exploration', 'Video Games', 'Functional Food', 'Plant Based', 'AgTech', 'Lab Grown Food']",86,Cluster_0,8,0.5,0.9677404980788498,0.6859390628613565,-0.4034854088369881,"Policy, Personal Development, Plant Based, Sustainability, Crowdfunding",-0.0868222787976265,10.709912300109863
Marcel Stracke,Exercise |New Hospitals|Artificial Intelligence|Virtual Reality|Community Engagement|Governance|Infrastructure|Participation|Crowdfunding|Sharing Economy|IPO / ICO|Impact Investing|Automation / Artificial Intelligence|Entrepreneurship|Smart Collaboration Technology|Culture / PeopleGeeks|Purpose|Social Networks / Influencers|Consumer Behaviour|Ethics|eSports / Sport|Gamification|Exploration|Video Games|Functional Food|Supply Chain|Farming|Optimal Nutrition,Investor,Middle School Teacher,Wuckert-Kihn,Meet Investors|Understand Government Policy|Tell My Story|Improve my business,Money|Play,,hoppe.perry@example.org,,,https://lorempixel.com/600/600/cats/?76046,Marcel,Stracke,"['Exercise ', 'New Hospitals', 'Artificial Intelligence', 'Virtual Reality', 'Community Engagement', 'Governance', 'Infrastructure', 'Participation', 'Crowdfunding', 'Sharing Economy', 'IPO / ICO', 'Impact Investing', 'Automation / Artificial Intelligence', 'Entrepreneurship', 'Smart Collaboration Technology', 'Culture / PeopleGeeks', 'Purpose', 'Social Networks / Influencers', 'Consumer Behaviour', 'Ethics', 'eSports / Sport', 'Gamification', 'Exploration', 'Video Games', 'Functional Food', 'Supply Chain', 'Farming', 'Optimal Nutrition']",87,Cluster_3,5,0.8,1.7038539690824739,1.0288445555959858,-1.3914813258505558,"eSports / Sport, Farming, Automation / Artificial Intelligence, Virtual Reality, Equity",0.5542353391647339,-20.388534545898438
Myra Bogan,Alternative Health|Peak Performance|New Hospitals|Internet of Things|Security|Governance|Energy|Policy|Company Structure|Investment|Sharing Economy|IPO / ICO|Automation / Artificial Intelligence|Culture / PeopleGeeks|Enterprise Technology|Augmented Decision Making|Values-Based Leadership|Social Networks / Influencers|Consumer Behaviour|Art|Gamification|Engagement / Participation|Interfaces / Platforms|Video Games|Vitamins|Farming|Distribution|Optimal Nutrition,Investor,Farm Labor Contractor,Weissnat-Hane,Meet Startups|Tell My Story|Improve my business|Explore new ways of working,Health|Work,,mueller.abner@example.com,,,https://lorempixel.com/600/600/cats/?17824,Myra,Bogan,"['Alternative Health', 'Peak Performance', 'New Hospitals', 'Internet of Things', 'Security', 'Governance', 'Energy', 'Policy', 'Company Structure', 'Investment', 'Sharing Economy', 'IPO / ICO', 'Automation / Artificial Intelligence', 'Culture / PeopleGeeks', 'Enterprise Technology', 'Augmented Decision Making', 'Values-Based Leadership', 'Social Networks / Influencers', 'Consumer Behaviour', 'Art', 'Gamification', 'Engagement / Participation', 'Interfaces / Platforms', 'Video Games', 'Vitamins', 'Farming', 'Distribution', 'Optimal Nutrition']",88,Cluster_5,4,0.75,0.6988551332135432,0.5389626417990433,-1.8385112404042292,"Vitamins, Engagement / Participation, Social Networks / Influencers, Alcohol and other drugs, Sharing Economy",-6.0153374671936035,0.8833365440368652
Ken Kunze,Alternative Health|Cannabis|Peak Performance|Sports Tech|Energy|Mobility / Transport|City Information Managment|Policy|Crowdfunding|Company Structure|Trade|IPO / ICO|Machine Learning|Skills and Capability Development|Gender / Diversity|Strategy / Leadership|Ethics|Policy|Identity|Art|Exploration|Personal Development|Interfaces / Platforms|Video Games|Functional Food|Vitamins|Plant Based|Optimal Nutrition,Not for Profit,Parking Lot Attendant,Carroll LLC,Meet Investors|Meet Startups|Improve my business|Explore new ways of working,Culture|Money,,jamarcus.kemmer@example.net,,,https://lorempixel.com/600/600/cats/?58665,Ken,Kunze,"['Alternative Health', 'Cannabis', 'Peak Performance', 'Sports Tech', 'Energy', 'Mobility / Transport', 'City Information Managment', 'Policy', 'Crowdfunding', 'Company Structure', 'Trade', 'IPO / ICO', 'Machine Learning', 'Skills and Capability Development', 'Gender / Diversity', 'Strategy / Leadership', 'Ethics', 'Policy', 'Identity', 'Art', 'Exploration', 'Personal Development', 'Interfaces / Platforms', 'Video Games', 'Functional Food', 'Vitamins', 'Plant Based', 'Optimal Nutrition']",89,Cluster_2,4,0.5,0.24262062714518198,-0.04269706941472554,-1.0135081045099088,"Alternative Health, Policy, Optimal Nutrition, Exploration, City Information Managment",13.59319019317627,-17.121315002441406
Justyn Kessler,Peak Performance|Exercise |Functional Medicine|Virtual Reality|Sustainability|Security|Community Engagement|Mobility / Transport|Company Structure|Venture Capital|Trade|Sharing Economy|Machine Learning|Human Resources / Universal Employees|Remote Work|Culture / PeopleGeeks|Social Networks / Influencers|Consumer Behaviour|Ethics|Art|Gamification|Exploration|Engagement / Participation|Interfaces / Platforms|Vitamins|AgTech|Lab Grown Food|Alcohol and other drugs,Established Business,Textile Worker,Fay Group,Meet Investors|Understand Government Policy|Improve my business|Explore new ways of working,Health|Work,,madelyn54@example.org,,,https://lorempixel.com/600/600/cats/?45018,Justyn,Kessler,"['Peak Performance', 'Exercise ', 'Functional Medicine', 'Virtual Reality', 'Sustainability', 'Security', 'Community Engagement', 'Mobility / Transport', 'Company Structure', 'Venture Capital', 'Trade', 'Sharing Economy', 'Machine Learning', 'Human Resources / Universal Employees', 'Remote Work', 'Culture / PeopleGeeks', 'Social Networks / Influencers', 'Consumer Behaviour', 'Ethics', 'Art', 'Gamification', 'Exploration', 'Engagement / Participation', 'Interfaces / Platforms', 'Vitamins', 'AgTech', 'Lab Grown Food', 'Alcohol and other drugs']",90,Cluster_5,5,0.6,0.7840941848501638,0.6064023767998115,-0.2668255778934504,"Vitamins, Engagement / Participation, Social Networks / Influencers, Alcohol and other drugs, Sharing Economy",-8.086721420288086,-11.305307388305664
Destany Blick,Alternative Health|Diagnosis|Personal Data / Electronic Medical Record|Internet of Things|Energy|Participation|City Information Managment|Policy|Equity|Investment|Trade|IPO / ICO|Automation / Artificial Intelligence|Human Resources / Universal Employees|Skills and Capability Development|Smart Collaboration Technology|Education|Consumer Behaviour|Ethics|Design|eSports / Sport|Engagement / Participation|Personal Development|Interfaces / Platforms|Growth|AgTech|Distribution|Lab Grown Food,Established Business,Agricultural Crop Worker,Mohr-Botsford,Meet Startups|Understand Government Policy|Tell My Story|Improve my business,Culture|Food,,jewell49@example.com,,,https://lorempixel.com/600/600/cats/?39977,Destany,Blick,"['Alternative Health', 'Diagnosis', 'Personal Data / Electronic Medical Record', 'Internet of Things', 'Energy', 'Participation', 'City Information Managment', 'Policy', 'Equity', 'Investment', 'Trade', 'IPO / ICO', 'Automation / Artificial Intelligence', 'Human Resources / Universal Employees', 'Skills and Capability Development', 'Smart Collaboration Technology', 'Education', 'Consumer Behaviour', 'Ethics', 'Design', 'eSports / Sport', 'Engagement / Participation', 'Personal Development', 'Interfaces / Platforms', 'Growth', 'AgTech', 'Distribution', 'Lab Grown Food']",91,Cluster_3,6,0.5,0.823622954865811,0.3432622141514668,-0.3091245529115675,"eSports / Sport, Farming, Automation / Artificial Intelligence, Virtual Reality, Equity",14.263580322265625,-12.251399993896484
Nels Bruen,Alternative Health|Peak Performance|Personal Data / Electronic Medical Record|Artificial Intelligence|Infrastructure|Participation|City Information Managment|Policy|Crowdfunding|Venture Capital|Trade|Sharing Economy|Uncertainty / Accelerating Change|Entrepreneurship|Enterprise Technology|Augmented Decision Making|Consumer Behaviour|Ethics|Art|Design|eSports / Sport|Exploration|Personal Development|Video Games|Functional Food|Plant Based|AgTech|Lab Grown Food,Government,Extraction Worker,"Stanton, Hodkiewicz and Schultz",Meet Startups|Understand Government Policy|Tell My Story|Improve my business,Cities|Money,,deckow.douglas@example.net,,,https://lorempixel.com/600/600/cats/?93743,Nels,Bruen,"['Alternative Health', 'Peak Performance', 'Personal Data / Electronic Medical Record', 'Artificial Intelligence', 'Infrastructure', 'Participation', 'City Information Managment', 'Policy', 'Crowdfunding', 'Venture Capital', 'Trade', 'Sharing Economy', 'Uncertainty / Accelerating Change', 'Entrepreneurship', 'Enterprise Technology', 'Augmented Decision Making', 'Consumer Behaviour', 'Ethics', 'Art', 'Design', 'eSports / Sport', 'Exploration', 'Personal Development', 'Video Games', 'Functional Food', 'Plant Based', 'AgTech', 'Lab Grown Food']",92,Cluster_0,6,0.3333333333333333,0.04960390244314741,-0.10362979215689883,-0.072772475467808,"Policy, Personal Development, Plant Based, Sustainability, Crowdfunding",13.59972858428955,12.50766658782959
Ona Huels,Sports Tech|Functional Medicine|Artificial Intelligence|Virtual Reality|Sustainability|Security|Smart Cities|Energy|Equity|Sharing Economy|IPO / ICO|Impact Investing|Automation / Artificial Intelligence|Skills and Capability Development|Strategy / Leadership|Augmented Decision Making|Values-Based Leadership|Creative Industries|Ethics|Identity|eSports / Sport|Gamification|Exploration|Personal Development|Supply Chain|Farming|Distribution|Lab Grown Food,Media,Algorithm Developer,"Hand, Ritchie and Koepp",Meet Startups|Understand Government Policy|Explore new ways of working|Other,Cities|Food,,maybell57@example.com,,,https://lorempixel.com/600/600/cats/?79321,Ona,Huels,"['Sports Tech', 'Functional Medicine', 'Artificial Intelligence', 'Virtual Reality', 'Sustainability', 'Security', 'Smart Cities', 'Energy', 'Equity', 'Sharing Economy', 'IPO / ICO', 'Impact Investing', 'Automation / Artificial Intelligence', 'Skills and Capability Development', 'Strategy / Leadership', 'Augmented Decision Making', 'Values-Based Leadership', 'Creative Industries', 'Ethics', 'Identity', 'eSports / Sport', 'Gamification', 'Exploration', 'Personal Development', 'Supply Chain', 'Farming', 'Distribution', 'Lab Grown Food']",93,Cluster_3,8,0.375,0.0028455613394287775,0.5448930732893293,1.157384996809881,"eSports / Sport, Farming, Automation / Artificial Intelligence, Virtual Reality, Equity",-2.649136543273926,16.22645378112793
Tristin Christiansen,Functional Medicine|Personal Data / Electronic Medical Record|New Hospitals|Artificial Intelligence|Security|Smart Cities|Participation|City Information Managment|Equity|Venture Capital|Investment|Sharing Economy|Entrepreneurship|Culture / PeopleGeeks|Business Models|Strategy / Leadership|Social Networks / Influencers|Creative Industries|Consumer Behaviour|Identity|eSports / Sport|Exploration|Engagement / Participation|Interfaces / Platforms|Plant Based|Growth|Optimal Nutrition|Alcohol and other drugs,Not for Profit,Music Director,"McDermott, Daugherty and Little",Meet Investors|Meet Startups|Understand Government Policy|Explore new ways of working,Play|Work,,howard93@example.com,,,https://lorempixel.com/600/600/cats/?15434,Tristin,Christiansen,"['Functional Medicine', 'Personal Data / Electronic Medical Record', 'New Hospitals', 'Artificial Intelligence', 'Security', 'Smart Cities', 'Participation', 'City Information Managment', 'Equity', 'Venture Capital', 'Investment', 'Sharing Economy', 'Entrepreneurship', 'Culture / PeopleGeeks', 'Business Models', 'Strategy / Leadership', 'Social Networks / Influencers', 'Creative Industries', 'Consumer Behaviour', 'Identity', 'eSports / Sport', 'Exploration', 'Engagement / Participation', 'Interfaces / Platforms', 'Plant Based', 'Growth', 'Optimal Nutrition', 'Alcohol and other drugs']",94,Cluster_6,5,0.4,0.1289988416076614,-0.21818901023377157,0.6027727598604445,"Plant Based, Entrepreneurship, Strategy / Leadership, Smart Cities, Vegetarian / Vegan",-20.06113624572754,0.9027547240257263
Bret Waters,Exercise |Sports Tech|Prevention|New Hospitals|Sustainability|Security|Governance|City Information Managment|Equity|Crowdfunding|Trade|Impact Investing|Uncertainty / Accelerating Change|Culture / PeopleGeeks|Business Models|Augmented Decision Making|Values-Based Leadership|Education|Identity|Art|eSports / Sport|Gamification|Exploration|Interfaces / Platforms|Functional Food|AgTech|Farming|Optimal Nutrition,Government,Child Care,Dooley PLC,Meet Investors|Meet Startups|Understand Government Policy|Other,Food|Play,,osinski.valentine@example.net,,,https://lorempixel.com/600/600/cats/?43334,Bret,Waters,"['Exercise ', 'Sports Tech', 'Prevention', 'New Hospitals', 'Sustainability', 'Security', 'Governance', 'City Information Managment', 'Equity', 'Crowdfunding', 'Trade', 'Impact Investing', 'Uncertainty / Accelerating Change', 'Culture / PeopleGeeks', 'Business Models', 'Augmented Decision Making', 'Values-Based Leadership', 'Education', 'Identity', 'Art', 'eSports / Sport', 'Gamification', 'Exploration', 'Interfaces / Platforms', 'Functional Food', 'AgTech', 'Farming', 'Optimal Nutrition']",95,Cluster_0,6,0.6666666666666666,1.2764510156997666,0.9514204858747515,-1.0393594970382785,"Policy, Personal Development, Plant Based, Sustainability, Crowdfunding",-1.9252346754074097,-12.091804504394531
Janice McClure,Alternative Health|Cannabis|Functional Medicine|Personal Data / Electronic Medical Record|Sustainability|Security|Smart Cities|Policy|Crowdfunding|Investment|IPO / ICO|Impact Investing|Automation / Artificial Intelligence|Entrepreneurship|Enterprise Technology|Strategy / Leadership|Social Networks / Influencers|Creative Industries|Ethics|Policy|eSports / Sport|Personal Development|Interfaces / Platforms|Video Games|Plant Based|Farming|Distribution|Alcohol and other drugs,Government,Government Service Executive,Heathcote Inc,Meet Startups|Understand Government Policy|Tell My Story|Improve my business,Food|Health,,sweber@example.com,,,https://lorempixel.com/600/600/cats/?65466,Janice,McClure,"['Alternative Health', 'Cannabis', 'Functional Medicine', 'Personal Data / Electronic Medical Record', 'Sustainability', 'Security', 'Smart Cities', 'Policy', 'Crowdfunding', 'Investment', 'IPO / ICO', 'Impact Investing', 'Automation / Artificial Intelligence', 'Entrepreneurship', 'Enterprise Technology', 'Strategy / Leadership', 'Social Networks / Influencers', 'Creative Industries', 'Ethics', 'Policy', 'eSports / Sport', 'Personal Development', 'Interfaces / Platforms', 'Video Games', 'Plant Based', 'Farming', 'Distribution', 'Alcohol and other drugs']",96,Cluster_0,7,0.42857142857142855,0.5561305669997506,0.33196735152656687,-0.27492377753931346,"Policy, Personal Development, Plant Based, Sustainability, Crowdfunding",-10.409231185913086,10.465386390686035
Millie Fahey,Cannabis|Functional Medicine|New Hospitals|Internet of Things|Security|Community Engagement|Governance|Policy|Crowdfunding|Blockchain|Sharing Economy|Impact Investing|Automation / Artificial Intelligence|Machine Learning|Business Models|Strategy / Leadership|Consumer Behaviour|Ethics|Policy|Identity|eSports / Sport|Personal Development|Interfaces / Platforms|Video Games|Functional Food|Distribution|Vegetarian / Vegan|Alcohol and other drugs,Government,Loan Counselor,"Huels, Weimann and Mayer",Meet Startups|Tell My Story|Improve my business|Other,Cities|Money,,webert@example.net,,,https://lorempixel.com/600/600/cats/?83576,Millie,Fahey,"['Cannabis', 'Functional Medicine', 'New Hospitals', 'Internet of Things', 'Security', 'Community Engagement', 'Governance', 'Policy', 'Crowdfunding', 'Blockchain', 'Sharing Economy', 'Impact Investing', 'Automation / Artificial Intelligence', 'Machine Learning', 'Business Models', 'Strategy / Leadership', 'Consumer Behaviour', 'Ethics', 'Policy', 'Identity', 'eSports / Sport', 'Personal Development', 'Interfaces / Platforms', 'Video Games', 'Functional Food', 'Distribution', 'Vegetarian / Vegan', 'Alcohol and other drugs']",97,Cluster_0,6,0.16666666666666666,-0.6884755968830286,-0.7383551565150417,0.854263163979415,"Policy, Personal Development, Plant Based, Sustainability, Crowdfunding",-11.140134811401367,14.25119686126709
Kaylie Kreiger,Sports Tech|Prevention|Personal Data / Electronic Medical Record|Artificial Intelligence|Smart Cities|Participation|Mobility / Transport|City Information Managment|Equity|Company Structure|Venture Capital|Impact Investing|Uncertainty / Accelerating Change|Smart Collaboration Technology|Remote Work|Augmented Decision Making|Values-Based Leadership|Social Networks / Influencers|Policy|Design|eSports / Sport|Gamification|Exploration|Video Games|Functional Food|Plant Based|Growth|Farming,Media,Broadcast Technician,Lakin PLC,Meet Startups|Tell My Story|Explore new ways of working|Other,Food|Health,,malcolm35@example.net,,,https://lorempixel.com/600/600/cats/?53043,Kaylie,Kreiger,"['Sports Tech', 'Prevention', 'Personal Data / Electronic Medical Record', 'Artificial Intelligence', 'Smart Cities', 'Participation', 'Mobility / Transport', 'City Information Managment', 'Equity', 'Company Structure', 'Venture Capital', 'Impact Investing', 'Uncertainty / Accelerating Change', 'Smart Collaboration Technology', 'Remote Work', 'Augmented Decision Making', 'Values-Based Leadership', 'Social Networks / Influencers', 'Policy', 'Design', 'eSports / Sport', 'Gamification', 'Exploration', 'Video Games', 'Functional Food', 'Plant Based', 'Growth', 'Farming']",98,Cluster_3,6,0.6666666666666666,1.0327957920504824,1.3341822888137416,-0.8526029451764623,"eSports / Sport, Farming, Automation / Artificial Intelligence, Virtual Reality, Equity",9.940665245056152,5.3699822425842285
Tito Mayert,Peak Performance|Sports Tech|Functional Medicine|Virtual Reality|Infrastructure|Energy|City Information Managment|Policy|Equity|Trade|Cryptocurrency|Impact Investing|Uncertainty / Accelerating Change|Skills and Capability Development|Culture / PeopleGeeks|Enterprise Technology|Purpose|Education|Creative Industries|Art|eSports / Sport|Gamification|Engagement / Participation|Personal Development|Growth|AgTech|Supply Chain|Optimal Nutrition,Other,Food Service Manager,"Littel, Ledner and Hermann",Meet Investors|Understand Government Policy|Tell My Story|Improve my business,Culture|Money,,raven.gleason@example.com,,,https://lorempixel.com/600/600/cats/?78801,Tito,Mayert,"['Peak Performance', 'Sports Tech', 'Functional Medicine', 'Virtual Reality', 'Infrastructure', 'Energy', 'City Information Managment', 'Policy', 'Equity', 'Trade', 'Cryptocurrency', 'Impact Investing', 'Uncertainty / Accelerating Change', 'Skills and Capability Development', 'Culture / PeopleGeeks', 'Enterprise Technology', 'Purpose', 'Education', 'Creative Industries', 'Art', 'eSports / Sport', 'Gamification', 'Engagement / Participation', 'Personal Development', 'Growth', 'AgTech', 'Supply Chain', 'Optimal Nutrition']",99,Cluster_1,6,0.3333333333333333,0.40302472913703435,-0.08847380117194424,0.13148031177764505,"Policy, Cryptocurrency, Engagement / Participation, Business Models, Energy",6.612403869628906,-3.2795331478118896
